"0","n","v","c","f","a","e","y","g","m","s","r","w","b"
0,6.86274311095532e-07,0.00078802185545875,7.81447010992331e-07,0.00143076473714624,0.953390499615,0.0436608251881035,7.70459330809014e-07,7.70419958577053e-07,7.70434737479603e-07,8.26985766284059e-07,8.33323948066517e-07,8.51161463970804e-07,0.000723598097764195
0,6.63681220108427e-07,0.000696992906657193,6.74545459866008e-07,0.00077908865297331,0.991832177441879,0.00599675025395287,6.72022993328099e-07,6.7201828266484e-07,6.72020051381748e-07,6.78793098350446e-07,6.79552108534008e-07,6.81688590252986e-07,0.000689596422733522
0,4.144794365505e-07,0.000426846821652202,4.15811984051151e-07,0.000437049334677336,0.997617486259476,0.00108919959134849,4.15478862383099e-07,4.15478285554071e-07,4.1547850213672e-07,4.16307875683646e-07,4.16400818013417e-07,4.16662434628439e-07,0.000426091894647235
0,2.14540758099344e-07,0.179542096198175,0.110687394070452,0.188673234105994,0.514222232812888,0.00665558541148707,8.34362451838954e-07,8.34357890866642e-07,8.34359551549393e-07,8.40195542727186e-07,8.40860403311875e-07,8.42690604528161e-07,0.000214216033801412
0,1.75475739077435e-06,1.74586921792872e-06,1.74504605979062e-06,0.0016892497825391,0.00172380524152805,0.840765735932364,0.147073006913553,0.00174822192319655,0.00174822271976724,0.00174822751989092,0.00174831015251898,0.00174822838386792,1.74575810548355e-06
0,1.13306815084143e-08,1.13167164324778e-08,1.13132181406236e-08,1.11376776617982e-05,1.12061367123806e-05,0.510834779075857,0.48817619160036,0.000193327338512499,0.00019332736673676,0.000193327534587564,0.000193330427815816,0.00019332756548223,1.13156583594007e-08
0,4.71792412914127e-08,4.71874017998802e-08,4.71830921675116e-08,9.51129413350898e-08,9.54077011345319e-08,0.00615910623152658,0.993366828019799,9.4737139223127e-05,9.47371454577529e-05,9.47371834347069e-05,9.47378365146141e-05,9.47371901453675e-05,4.7183520565503e-08
0,0.379044255062579,6.83587372051222e-06,6.95410556730254e-06,0.00015325916607972,0.000168087420746539,0.618360741288821,0.000156190457654031,0.00015586751839761,0.000152205726635128,0.000332216805658843,0.00130207565407947,0.000154220760646341,7.09015941484146e-06
0,4.41166368866714e-06,1.14176719838699e-06,1.14108599152814e-06,0.000276712575375459,0.000278721743963534,0.978959839520891,0.000411403809273483,0.000407711509212835,0.000358212750282315,0.00280795108072469,0.0161061224164481,0.000385488575377884,1.14150157215662e-06
0,2.61226190117075e-07,1.68729918363831e-07,1.68737213887494e-07,0.000147006939404542,0.000147064853290863,0.665285179990233,0.00235236999921142,0.00229916410083999,0.00158279591528703,0.0391379700108086,0.287098271301359,0.00194940941440468,1.68781838231671e-07
0,2.23044959742195e-07,2.12131699950623e-07,2.12127873496244e-07,0.000215897204862306,0.000215904343686562,0.746308798062102,0.00524124286030397,0.00491371807265213,0.000502022107201866,0.234783603025389,0.00509835206388793,0.00271960282538245,2.1212999845598e-07
0,4.44011418435387e-09,4.33529409857024e-09,4.33555812054747e-09,3.88170232859668e-06,3.88176949510033e-06,0.542427241141831,0.00945680687575881,0.00883872308249453,0.000518448085266936,0.432344813681811,0.00156545731282575,0.00484072890126555,4.33595604596845e-09
0,2.16330072023378e-08,2.16195089781513e-08,2.16203016506012e-08,2.14024263395311e-05,2.14024358962532e-05,0.631883367005294,0.154574332955496,0.14410064404546,0.00170624172365434,0.0330175955630573,0.000770274149046298,0.033904653201671,2.16212680607326e-08
0,3.53792349123314e-08,3.53681424961692e-08,3.53702806312704e-08,4.30311592346061e-06,4.30311645817746e-06,0.172074448538486,0.409505656479215,0.371540638664223,0.00140347165493944,0.0287949452968426,0.00121937344750335,0.015452718192057,3.53766938103895e-08
0,5.65651205130612e-08,5.65715335946917e-08,5.65681016708421e-08,6.97664754852885e-08,6.97664764464182e-08,0.0088661010462163,0.981997884869468,0.00645557499462641,0.000135150767387957,0.00155771176966137,0.000125666658314867,0.000861544087994588,5.65686230896839e-08
0,2.12073851495129e-08,2.11933468162839e-08,2.11977953249387e-08,2.13102474614344e-05,2.13102492103104e-05,0.586332040439391,0.00650192967501217,0.00613704834302475,0.00904373651896189,0.00401646978507084,0.00051554848426627,0.387410521456648,2.12024265464346e-08
0,4.99154969578676e-08,4.99153324791183e-08,4.99153332592342e-08,5.05415253616244e-05,5.05415254304518e-05,0.956010297748825,0.000271264041087755,0.000258409624893699,0.0379218433855659,0.000287712568166433,6.37476036830307e-05,0.00508544231541924,4.99154043448637e-08
0,2.96227415591004e-10,2.96133520361805e-10,2.96164303809792e-10,2.96806817209168e-07,2.96806817238341e-07,0.504474549742769,2.2414440038579e-05,2.21195375205933e-05,0.495307342381966,2.28100275941161e-05,1.7654243745817e-05,0.000132514828010553,2.96196422615517e-10
0,1.16326521708521e-07,1.16320141869984e-07,1.16319690331212e-07,7.67844172629969e-07,7.67848596193227e-07,0.0828091465608605,0.00371523661462981,0.0034834993721931,0.00033809364965552,0.906861743773068,0.00143554819747486,0.00135473085264261,1.16320353236493e-07
0,6.22263063702029e-07,6.1953102767837e-07,6.19525357182285e-07,0.000633747078908231,0.000633748925671976,0.993194021164635,0.000700069833733292,0.000696163180730152,0.000644636754197021,0.00125912139973027,0.00153625186561168,0.000699758951290263,6.19526043610437e-07
0,1.95905948116071e-07,1.95692474763739e-07,1.95691982824701e-07,0.000198797341013522,0.000198797487760487,0.998271201786718,0.000204043875798082,0.000203733411764238,0.000199638553507861,0.000248518914431463,0.000270467139111035,0.000204018507448313,1.95692041634073e-07
0,7.56830802699136e-07,7.57462262160843e-07,7.56871956001602e-07,2.10312005147034e-06,2.10342598867838e-06,0.106346830270066,0.00178704137953763,0.00177411786415911,0.00160007371792455,0.0108122606569964,0.875984481019999,0.00168796047957797,7.56900678052317e-07
0,4.0267664399235e-06,2.85364712916105e-06,2.85274727931943e-06,0.0027079756240721,0.00270874195093304,0.978112714399303,0.00270231845848063,0.00270220234668843,0.0027006844989734,0.00276495056756489,0.00288616048008786,0.00270166560561775,2.85290743060136e-06
0,0.407753249824442,5.62115788737834e-06,5.71579753918494e-06,0.000517480579279515,0.000529939781925787,0.588152330030821,0.000492457982123031,0.000492401671552167,0.000492173900458227,0.00050271400499485,0.0005577557184966,0.00049229429070727,5.86525977256394e-06
0,0.974352441345554,2.92366920394656e-06,2.59993877999659e-06,0.000153102281087848,0.000154979618216682,0.0244574025357899,0.000144383667756423,0.000144376212374625,0.000144352159183271,0.000145434788265979,0.000150979543788627,0.0001443646691505,2.65957084831185e-06
0,2.86699501646231e-05,2.89168827315282e-05,2.87581296180418e-05,0.0017062297777189,0.000379146594762935,0.996300373124161,0.000669099863516239,0.000163261793700243,0.000163198219779539,0.000164642002567289,0.000170034930771047,0.000169138542697147,2.8530187811614e-05
0,6.48338950354489e-06,6.85169307259231e-06,6.70198918909775e-06,0.00899820337225271,0.0010471780499687,0.988576692210147,0.000230012092044034,0.000208917498689695,0.000208903369375186,0.000217181545505312,0.000243320406382849,0.000243096541535127,6.45784233460113e-06
0,3.65093444275279e-07,8.69578572563901e-07,6.84575388709631e-07,0.0838068543136527,0.00768582498248911,0.907026191428308,0.000278614099445631,9.35186770949217e-05,9.35180147473543e-05,0.000172611334282084,0.000420308314481249,0.000420267793054121,3.717950389427e-07
0,1.32310207990595e-07,1.32535690101949e-06,9.68982357104942e-07,0.239809778248322,0.0217339782735477,0.738053551949047,6.67180883831937e-05,6.65915828450926e-05,6.65914205435269e-05,6.66372370173647e-05,6.67827474216371e-05,6.67805192734369e-05,1.63284133036885e-07
0,1.83271326958124e-07,0.000255255074608297,0.000183462142093877,0.682456392173187,0.0598182544089192,0.257220864911781,1.04569701370959e-05,1.04545324779646e-05,1.04545302008246e-05,1.04554562972713e-05,1.04583849935616e-05,1.04583536049762e-05,2.84979037139362e-06
0,1.54627034253361e-07,0.0010020684102303,0.000146718059072582,0.611030501315753,0.307847627825239,0.0799367360678418,3.85451378679543e-06,3.85442315876809e-06,3.85442307957959e-06,3.85445778857721e-06,3.85456747577058e-06,3.85456638309564e-06,1.30667431565386e-05
0,1.15162709619015e-06,0.00125172507071439,0.00118787683693327,0.970051266485856,0.0157455895362802,0.0117539750144268,1.19772828970131e-06,1.19772100087506e-06,1.19772099755928e-06,1.19772394434425e-06,1.19773321420943e-06,1.19773316778695e-06,1.22906807839786e-06
0,6.26974843509123e-07,0.00128444687876301,3.69269683955135e-06,0.126372205180093,0.838077334329261,0.0335949680921742,1.19165458245699e-06,1.19165295047563e-06,1.19165294910939e-06,1.19165357716582e-06,1.19165556111422e-06,1.19165554224885e-06,0.000659575922863912
0,2.53404141725117e-06,2.73422264811568e-06,2.69622175191242e-06,0.0256164945547762,0.00477386919721266,0.953608963609131,0.00266504185913848,0.00266498675413878,0.00266498668330082,0.00266500663350639,0.00266506999624588,0.00266506902377084,2.54720296172388e-06
0,4.27408630040817e-07,4.27052426945821e-07,4.2696819471924e-07,0.000558334757884401,0.000364917288887069,0.986942154232153,0.002363653694707,0.000387828683132426,0.000387828426158107,0.0012331800183328,0.00388021478186992,0.00388017976999547,4.26917627852041e-07
0,1.94679643618809e-07,1.94636769914466e-07,1.9462111867125e-07,0.000219188014426346,0.000193044500846658,0.964900929232314,0.00082516642691465,0.000353990187952289,0.00035399013070439,0.00381784791417813,0.0146675486677151,0.0146675163683049,1.94619111234192e-07
0,9.55893024714875e-07,9.56066981779549e-07,9.55967013493689e-07,0.00101739974781235,0.00100670611095137,0.989694014588841,0.00312973336759834,0.00100421224050366,0.00100421222783596,0.00102302768516646,0.00105843521821936,0.00105843491823909,9.55967812548484e-07
0,4.07959480778952e-07,4.07994394821957e-07,4.07975303385424e-07,0.000428879895336242,0.000427585825108028,0.989139066995333,0.00784346622947489,0.000428744968548215,0.000428744967008866,0.000431050589902777,0.000435414330483589,0.00043541429382966,4.07975795708561e-07
0,1.21857772575255e-07,1.21862098162852e-07,1.21859730265498e-07,0.000126434964156052,0.000126322162305375,0.973837381528322,0.0252439831501818,0.000132792268919229,0.00013279226877862,0.000133002915683018,0.000133401652735043,0.000133401649386493,1.21859930919509e-07
0,1.35386147774048e-09,1.35571456675755e-09,1.35476808653391e-09,1.23173856480231e-07,1.23167588394071e-07,0.497269963159194,0.502691688656785,7.61617436412055e-06,7.61617436259084e-06,7.61846610392642e-06,7.62280429782768e-06,7.6228042613975e-06,1.35484269926782e-09
0,1.36720521752131e-10,1.36842243260907e-10,1.36773534314526e-10,7.52749081631079e-08,7.52743536237854e-08,0.500327444569445,0.499654154225313,3.64919581389574e-06,3.64919581348953e-06,3.64980439358264e-06,3.65095642110087e-06,3.65095641142672e-06,1.36790252135003e-10
0,1.67731199901313e-07,1.67743613466173e-07,1.6773732745707e-07,0.000175208395261068,0.000175159852931086,0.9984710598682,0.00030121145279447,0.000175220377182921,0.00017522037712512,0.000175306968656083,0.000175470879767996,0.000175470878391495,1.67737548505229e-07
0,5.70676500233024e-07,5.70691401481054e-07,5.70683847984383e-07,0.000586671413411594,0.000586664325544933,0.995288126623706,0.000604763507391988,0.000586281127547842,0.000586281127539407,0.000586293765093031,0.000586317687034846,0.000586317686833954,5.70684146678784e-07
0,5.8402112455401e-07,5.84031125870368e-07,5.84025989567921e-07,0.000593461026537425,0.00059334981375136,0.995240627926552,0.00060325049268192,0.000593127924401844,0.000593127924270487,0.00059332467406723,0.000593697058215579,0.000593697055087747,5.84026194089601e-07
0,7.55289462376861e-08,7.54865874300968e-08,7.54984545326665e-08,7.82655783436367e-05,7.69662346710294e-05,0.731391230161295,0.00329495690609699,0.00139233833841916,0.00139233831024016,0.0287604227130036,0.116806605915481,0.116806573816251,7.55122099692505e-08
0,4.42903796835789e-08,4.425444236293e-08,4.42648715959443e-08,4.60810124595164e-05,4.56948532279502e-05,0.913847826774515,0.00339510667116314,0.000578912882202174,0.000578912873956611,0.0411343995797583,0.0201864470148348,0.0201864412506478,4.42775407401877e-08
0,3.44518166561831e-07,3.44539554180884e-07,3.44528293726611e-07,0.000358901809264404,0.000358788127376049,0.968977595290104,0.0234862521568332,0.000402244610682948,0.000402244609891055,0.00208531267355553,0.00196364158035198,0.00196364102651255,3.44529414171316e-07
0,8.84503333645861e-09,8.84351684576214e-09,8.84379607143674e-09,8.91036648030493e-06,8.91024298214461e-06,0.509374728690687,0.489631981138924,0.000173629359860655,0.000173629359842322,0.000211367964008878,0.000208403756462936,0.000208403743653613,8.84475234681969e-09
0,1.60439994631335e-08,1.6046904725068e-08,1.60453917059312e-08,3.22518579406375e-08,3.22516334615606e-08,0.00188746998252862,0.997942866014382,3.2101529041865e-05,3.21015290403662e-05,3.52661002844135e-05,3.50330802262402e-05,3.50330791783577e-05,1.60455305151174e-08
0,1.01934502291108e-06,1.01936964456324e-06,1.01935717136406e-06,0.00104461161663178,0.00104459508886356,0.990821455474695,0.00116060321085823,0.00104888904261342,0.00104888904250038,0.00128733374875381,0.00126977271226853,0.00126977263321682,1.01935775968705e-06
0,1.29349286052824e-07,1.29469888062701e-07,1.29398136716274e-07,1.78449028076614e-05,1.78236588778206e-05,0.190801062610628,0.00324130535246283,0.00254587104713298,0.00254587102953588,0.0130265059051786,0.393901606661941,0.393901591190482,1.29423641687913e-07
0,1.29906558272366e-06,1.29913262256781e-06,1.29902741834802e-06,0.00139677565643705,0.00133980154438275,0.964532711597388,0.0257884011363993,0.0013821534099147,0.00138215334026734,0.00138501741251234,0.00139389536229976,0.00139389430369694,1.29901107780426e-06
0,4.41343525215033e-07,4.4134611476701e-07,4.41336358119563e-07,0.000462870530589719,0.000457324209296528,0.909329435145165,0.086574488465736,0.000634129845034943,0.000634129835953441,0.000634506703163374,0.000635675019625272,0.000635674881457203,4.41337980192421e-07
0,9.53268851754214e-08,9.5328197356257e-08,9.5321861031543e-08,9.78560107681872e-05,9.75864955289514e-05,0.61933334025318,0.376200268087189,0.000853893411811606,0.000853893408928353,0.000854013063489714,0.000854384001706237,0.000854383957839599,9.5332615542783e-08
0,9.70246856201572e-08,9.71320749095545e-08,9.70780619499872e-08,1.97593963105536e-07,1.97337183691979e-07,0.0163189540004758,0.982706809383105,0.000194668399544613,0.000194668399252672,0.000194680505427965,0.000194718035173496,0.000194718030732186,9.70803192095906e-08
0,5.62694652954127e-07,5.62701291988879e-07,5.62696909974716e-07,0.000575214955200636,0.000574402671481293,0.995232984169384,0.000741361035054918,0.000574683535365048,0.000574683534400559,0.000574723611712011,0.000574847856145701,0.000574847841469659,5.62696931569784e-07
0,6.72141885686842e-07,6.72167699867116e-07,6.72150700491965e-07,0.000688966287806472,0.000685339529149373,0.994472069898759,0.000726278404414021,0.00068460741836828,0.000684607414107573,0.000684783531573024,0.000685329485157486,0.000685329420361289,6.72150017834828e-07
0,3.99439930775947e-06,3.98860552246064e-06,3.987785775754e-06,0.00291326504409525,0.00285760143847904,0.977142614753669,0.00284539623087006,0.00284492424784747,0.00284492122855498,0.00284497689129836,0.00284519134635067,0.00284515002681227,3.98800141699499e-06
0,1.09953112466575e-06,1.0986781465313e-06,1.09853716645911e-06,0.000962449041454962,0.000953886881880159,0.992370652996773,0.000951482359309056,0.000951410003959755,0.000951409541557479,0.000951418096146343,0.000951451033461127,0.000951444705283915,1.09859373672341e-06
0,1.18572485009059e-05,1.18103061941034e-05,1.18034069539624e-05,0.00210167831748146,0.00210943973233582,0.965323709429849,0.0198159843852193,0.0021203227980334,0.00212029940443499,0.00212030893175284,0.00212064835258209,0.00212032993973585,1.1807746926532e-05
0,1.25495050288148e-06,1.25194904286127e-06,1.25159707715708e-06,0.000683419642530349,0.000683884844438703,0.901975547225834,0.0923504164530841,0.000860339594284451,0.000860337753330601,0.000860338529691342,0.000860365324561908,0.000860340265836794,1.25186978446667e-06
0,9.17659699932668e-07,9.16846323731383e-07,9.16715856240007e-07,0.000774765698046641,0.000774904577680277,0.993476127889623,0.00109577115722551,0.00077495141283349,0.000774950974506081,0.000774951159645919,0.000774957540368367,0.000774951573922037,9.16794268816885e-07
0,3.32082749008961e-07,3.3203664000014e-07,3.32029262379972e-07,0.0003277436774972,0.000327751780781389,0.997358303269338,0.000346461925757912,0.000327682167597429,0.000327682142051912,0.000327682152842323,0.000327682524709591,0.000327682176987849,3.32033785257535e-07
0,1.86796013750859e-07,1.86773804208432e-07,1.86769785985713e-07,0.000184266928562902,0.000184270969795297,0.998515970617955,0.000193585650378429,0.000184231711815933,0.000184231699083121,0.00018423170446141,0.000184231889813395,0.000184231716496281,1.8677203449143e-07
0,1.03751972555965e-07,1.03675135622377e-07,1.03657459961071e-07,8.9577533150706e-05,8.95905033252912e-05,0.5654508263354,0.429954740442083,0.000882969022306414,0.000882968606068945,0.000882968781579187,0.000882974839791493,0.000882969174044847,1.03677681841616e-07
